[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-18 20:24:39] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-18 20:24:43] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-18 20:24:43] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-18 20:24:43] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-18 20:24:43] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479\
[2024-12-18 20:24:43] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/peliculas_copauyuni/
[2024-12-18 20:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff3b3262-ligEZ5.tmp
[2024-12-18 20:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/d91e4d7f57d57af2aab9.bundle.min.js?simply_static_page=312
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/d91e4d7f57d57af2aab9.bundle.min.js?simply_static_page=312
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:103] Filesize: 13599 bytes
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/d91e4d7f57d57af2aab9.bundle.min.js
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff3b3262-ligEZ5.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/d91e4d7f57d57af2aab9.bundle.min.js
[2024-12-18 20:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:27] [class-ss-page.php:119] Checking Content Identical:aea6b398ff9e83f93111082dba4e3a77a4ee7bd7===. Value: FALSE
[2024-12-18 20:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/d9299811bc70ddb82fbf.bundle.js
[2024-12-18 20:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 631
[2024-12-18 20:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff3df6d2-bjKRb3.tmp
[2024-12-18 20:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/d9299811bc70ddb82fbf.bundle.js?simply_static_page=313
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/d9299811bc70ddb82fbf.bundle.js?simply_static_page=313
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:103] Filesize: 83192 bytes
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/d9299811bc70ddb82fbf.bundle.js
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff3df6d2-bjKRb3.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/d9299811bc70ddb82fbf.bundle.js
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:28] [class-ss-page.php:119] Checking Content Identical:1a343261aa74462bdc45519345e141c29c7179a7===. Value: FALSE
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/dev-tools.js
[2024-12-18 20:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 631
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff41d80e-PL0T1o.tmp
[2024-12-18 20:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/dev-tools.js?simply_static_page=314
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/dev-tools.js?simply_static_page=314
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:103] Filesize: 24380 bytes
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/dev-tools.js
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff41d80e-PL0T1o.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/dev-tools.js
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:28] [class-ss-page.php:119] Checking Content Identical:f2c26e8a3850c9ffd20383b51dc7025ee9da60dc===. Value: FALSE
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/dev-tools.min.js
[2024-12-18 20:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 631
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff447e85-BCpXnG.tmp
[2024-12-18 20:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/dev-tools.min.js?simply_static_page=315
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/dev-tools.min.js?simply_static_page=315
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:103] Filesize: 7678 bytes
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/dev-tools.min.js
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff447e85-BCpXnG.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/dev-tools.min.js
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:28] [class-ss-page.php:119] Checking Content Identical:fa364cbd476125c100bacf73a7c8478b6a18bce6===. Value: FALSE
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-home-screen.js
[2024-12-18 20:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 631
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff46d8a8-z3fioH.tmp
[2024-12-18 20:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-home-screen.js?simply_static_page=316
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-home-screen.js?simply_static_page=316
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:103] Filesize: 101239 bytes
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-home-screen.js
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff46d8a8-z3fioH.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/e-home-screen.js
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:28] [class-ss-page.php:119] Checking Content Identical:946b72ed73acaf4b290b687b117abc6bb0b3bc05===. Value: FALSE
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-home-screen.min.js
[2024-12-18 20:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 631
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff4a6ab9-fY6AEi.tmp
[2024-12-18 20:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-home-screen.min.js?simply_static_page=317
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-home-screen.min.js?simply_static_page=317
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:103] Filesize: 24108 bytes
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-home-screen.min.js
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff4a6ab9-fY6AEi.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/e-home-screen.min.js
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:28] [class-ss-page.php:119] Checking Content Identical:b30b074eb4e4c5335fad9ff5b79806baae991d94===. Value: FALSE
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js
[2024-12-18 20:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 631
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff4c9460-73zLhN.tmp
[2024-12-18 20:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js?simply_static_page=318
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js?simply_static_page=318
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:103] Filesize: 124900 bytes
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.js
[2024-12-18 20:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff4c9460-73zLhN.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:29] [class-ss-page.php:119] Checking Content Identical:46a7a800cb4e488c375b5fe70d413e81a4be400e===. Value: FALSE
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-12-18 20:26:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 631
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff5095e5-H2pCDE.tmp
[2024-12-18 20:26:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js?simply_static_page=319
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js?simply_static_page=319
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:103] Filesize: 17579 bytes
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff5095e5-H2pCDE.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:29] [class-ss-page.php:119] Checking Content Identical:6b5d7f7adb2b270449f543f7032238925cb67e70===. Value: FALSE
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-12-18 20:26:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 631
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff53ae6b-6x0vGJ.tmp
[2024-12-18 20:26:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt?simply_static_page=320
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt?simply_static_page=320
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:103] Filesize: 160 bytes
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff53ae6b-6x0vGJ.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:29] [class-ss-page.php:119] Checking Content Identical:01ebbe688c25d738b9ee0e2de8113f7351c88e7a===. Value: FALSE
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-12-18 20:26:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 631
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67632ff559248-WK2IZ9.tmp
[2024-12-18 20:26:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js?simply_static_page=321
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/peliculas_copauyuni/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js?simply_static_page=321
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:103] Filesize: 15773 bytes
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-12-18 20:26:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67632ff559248-WK2IZ9.tmp to C:\xampp\htdocs\peliculas_copauyuni/wp-content/uploads\simply-static\temp-files/simply-static-1-1734553479/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 20:26:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 20:26:29] [class-ss-page.php:119] Checking Content Identical:6ec260e6be2a67179939b0260fa6bb5da502ab3a===. Value: FALSE
